cliente_id,codigo,genero,pais,fecha_registro
23315,CL00023315,M,ES,2025-04-24
23316,CL00023316,M,ES,2025-08-28
23317,CL00023317,F,ES,2025-03-06
23318,CL00023318,F,ES,2025-08-01
23319,CL00023319,M,ES,2025-08-17
23320,CL00023320,F,ES,2025-04-10
23321,CL00023321,F,PT,2024-12-23
23322,CL00023322,M,ES,2024-11-16
23323,CL00023323,M,ES,2025-04-09
23324,CL00023324,F,ES,2024-12-17
23325,CL00023325,M,ES,2024-11-27
23326,CL00023326,F,ES,2024-12-01
23327,CL00023327,F,ES,2025-07-07
23328,CL00023328,M,ES,2025-03-22
23329,CL00023329,F,ES,2025-09-16
23330,CL00023330,M,ES,2025-09-24
23331,CL00023331,F,IT,2025-07-05
23332,CL00023332,F,PT,2025-05-29
23333,CL00023333,F,PT,2025-06-26
23334,CL00023334,M,ES,2025-09-25
23335,CL00023335,M,ES,2025-10-10
23336,CL00023336,M,ES,2025-10-06
23337,CL00023337,F,ES,2025-06-13
23338,CL00023338,F,ES,2025-08-22
23339,CL00023339,F,ES,2024-11-25
23340,CL00023340,M,ES,2025-06-11
23341,CL00023341,F,ES,2025-02-12
23342,CL00023342,F,ES,2025-03-07
23343,CL00023343,F,ES,2025-05-13
23344,CL00023344,M,ES,2024-12-29
23345,CL00023345,F,ES,2025-10-02
23346,CL00023346,F,ES,2025-06-01
23347,CL00023347,M,ES,2024-11-09
23348,CL00023348,F,ES,2024-12-21
23349,CL00023349,F,IT,2025-05-28
23350,CL00023350,M,ES,2025-11-03
23351,CL00023351,M,ES,2025-01-18
23352,CL00023352,M,ES,2025-03-03
23353,CL00023353,M,ES,2025-06-17
23354,CL00023354,F,ES,2025-07-30
23355,CL00023355,F,ES,2024-11-28
23356,CL00023356,M,ES,2025-07-05
23357,CL00023357,F,ES,2025-04-13
23358,CL00023358,M,ES,2025-06-19
23359,CL00023359,M,ES,2025-07-17
23360,CL00023360,F,ES,2025-10-27
23361,CL00023361,M,PT,2025-06-11
23362,CL00023362,M,ES,2025-07-18
23363,CL00023363,F,ES,2025-09-02
23364,CL00023364,M,ES,2024-12-09
23365,CL00023365,M,ES,2025-10-31
23366,CL00023366,F,PT,2025-07-28
23367,CL00023367,M,ES,2025-05-11
23368,CL00023368,M,ES,2025-02-20
23369,CL00023369,M,ES,2024-12-15
23370,CL00023370,F,ES,2024-11-26
23371,CL00023371,M,ES,2025-07-01
23372,CL00023372,M,ES,2024-12-11
23373,CL00023373,M,IT,2025-04-02
23374,CL00023374,F,ES,2025-01-18
23375,CL00023375,F,ES,2025-07-12
23376,CL00023376,F,ES,2025-01-26
23377,CL00023377,M,ES,2024-12-28
23378,CL00023378,F,ES,2024-11-19
23379,CL00023379,F,ES,2025-03-28
23380,CL00023380,M,ES,2025-10-03
23381,CL00023381,F,ES,2025-06-10
23382,CL00023382,F,ES,2025-10-02
23383,CL00023383,F,ES,2025-09-05
23384,CL00023384,M,ES,2025-08-12
23385,CL00023385,M,ES,2024-12-19
23386,CL00023386,F,ES,2025-01-27
23387,CL00023387,F,ES,2025-03-28
23388,CL00023388,F,ES,2025-10-23
23389,CL00023389,M,ES,2025-03-02
23390,CL00023390,F,PT,2025-07-05
23391,CL00023391,M,ES,2025-05-20
23392,CL00023392,M,ES,2025-06-09
23393,CL00023393,M,PT,2025-02-05
23394,CL00023394,M,ES,2025-02-11
23395,CL00023395,M,PT,2025-08-07
23396,CL00023396,M,ES,2025-04-14
23397,CL00023397,F,ES,2025-06-17
23398,CL00023398,M,ES,2025-09-30
23399,CL00023399,M,ES,2025-08-27
23400,CL00023400,M,ES,2025-02-20
23401,CL00023401,M,ES,2024-12-11
23402,CL00023402,F,PT,2025-07-23
23403,CL00023403,F,PT,2025-10-07
23404,CL00023404,M,ES,2025-02-14
23405,CL00023405,F,PT,2025-01-26
23406,CL00023406,M,ES,2025-06-03
23407,CL00023407,F,ES,2024-11-06
23408,CL00023408,M,ES,2024-12-02
23409,CL00023409,F,ES,2025-05-10
23410,CL00023410,M,ES,2025-02-06
23411,CL00023411,M,ES,2025-08-15
23412,CL00023412,F,ES,2025-10-26
23413,CL00023413,M,ES,2025-09-21
23414,CL00023414,M,IT,2025-06-03
23415,CL00023415,M,PT,2025-04-11
23416,CL00023416,M,ES,2025-05-25
23417,CL00023417,F,ES,2025-05-12
23418,CL00023418,M,PT,2024-11-10
23419,CL00023419,F,ES,2025-06-01
23420,CL00023420,F,ES,2024-12-31
23421,CL00023421,M,ES,2025-08-02
23422,CL00023422,F,ES,2025-10-09
23423,CL00023423,M,ES,2025-08-01
23424,CL00023424,F,ES,2025-08-14
23425,CL00023425,F,ES,2025-09-08
23426,CL00023426,F,PT,2025-03-17
23427,CL00023427,F,ES,2025-08-16
23428,CL00023428,F,IT,2025-09-01
23429,CL00023429,F,ES,2025-10-29
23430,CL00023430,M,ES,2025-07-20
23431,CL00023431,F,ES,2025-05-16
23432,CL00023432,F,ES,2025-07-28
23433,CL00023433,F,ES,2025-07-14
23434,CL00023434,M,ES,2025-07-13
23435,CL00023435,M,ES,2025-05-30
23436,CL00023436,F,ES,2024-11-30
23437,CL00023437,F,ES,2024-12-26
23438,CL00023438,M,ES,2025-08-01
23439,CL00023439,M,ES,2025-06-24
23440,CL00023440,F,ES,2025-07-28
23441,CL00023441,F,ES,2024-11-23
23442,CL00023442,M,ES,2025-04-11
23443,CL00023443,M,PT,2025-04-01
23444,CL00023444,M,ES,2025-01-31
23445,CL00023445,F,ES,2025-01-27
23446,CL00023446,M,ES,2025-08-06
23447,CL00023447,M,ES,2025-06-10
23448,CL00023448,F,ES,2024-11-27
23449,CL00023449,F,ES,2025-05-23
23450,CL00023450,M,ES,2025-05-08
23451,CL00023451,M,ES,2024-11-14
23452,CL00023452,F,ES,2025-05-07
23453,CL00023453,M,ES,2025-04-06
23454,CL00023454,F,ES,2025-02-18
23455,CL00023455,M,ES,2025-11-01
23456,CL00023456,M,ES,2025-07-14
23457,CL00023457,M,PT,2025-08-02
23458,CL00023458,F,ES,2025-05-01
23459,CL00023459,F,PT,2025-01-21
23460,CL00023460,M,ES,2025-10-14
23461,CL00023461,F,IT,2025-05-18
23462,CL00023462,F,ES,2025-10-07
23463,CL00023463,M,ES,2025-01-01
23464,CL00023464,M,ES,2025-05-11
23465,CL00023465,M,ES,2025-02-09
23466,CL00023466,M,PT,2025-01-13
23467,CL00023467,M,ES,2025-09-03
23468,CL00023468,F,ES,2025-04-16
23469,CL00023469,M,ES,2025-07-19
23470,CL00023470,F,PT,2025-10-09
23471,CL00023471,F,ES,2025-07-16
23472,CL00023472,M,ES,2025-03-25
23473,CL00023473,F,ES,2024-12-26
23474,CL00023474,M,ES,2024-11-09
23475,CL00023475,F,ES,2025-01-20
23476,CL00023476,F,PT,2025-06-25
23477,CL00023477,M,ES,2025-01-13
23478,CL00023478,M,PT,2025-09-22
23479,CL00023479,M,ES,2025-10-12
23480,CL00023480,M,IT,2025-02-25
23481,CL00023481,F,ES,2024-11-20
23482,CL00023482,M,PT,2025-09-01
23483,CL00023483,F,ES,2025-08-31
23484,CL00023484,M,ES,2025-09-16
23485,CL00023485,F,ES,2025-08-31
23486,CL00023486,F,ES,2025-09-15
23487,CL00023487,M,ES,2024-11-29
23488,CL00023488,F,ES,2025-05-19
23489,CL00023489,F,PT,2025-05-21
23490,CL00023490,M,ES,2025-08-11
23491,CL00023491,M,ES,2025-10-11
23492,CL00023492,F,ES,2025-07-09
23493,CL00023493,M,ES,2025-09-12
23494,CL00023494,M,ES,2025-09-05
23495,CL00023495,F,ES,2025-04-25
23496,CL00023496,F,ES,2025-08-27
23497,CL00023497,F,PT,2025-02-03
23498,CL00023498,M,ES,2025-07-21
23499,CL00023499,M,ES,2025-08-19
23500,CL00023500,M,ES,2024-12-24
23501,CL00023501,F,ES,2025-07-17
23502,CL00023502,M,ES,2025-10-10
23503,CL00023503,F,ES,2025-07-05
23504,CL00023504,F,ES,2024-11-08
23505,CL00023505,F,ES,2025-10-18
23506,CL00023506,M,ES,2025-05-06
23507,CL00023507,F,ES,2025-07-30
23508,CL00023508,F,ES,2025-06-30
23509,CL00023509,F,PT,2025-07-17
23510,CL00023510,M,ES,2025-03-20
23511,CL00023511,F,ES,2025-08-06
23512,CL00023512,M,ES,2025-07-22
23513,CL00023513,M,ES,2025-10-21
23514,CL00023514,F,ES,2025-04-02
23515,CL00023515,F,PT,2025-01-13
23516,CL00023516,M,IT,2024-11-06
23517,CL00023517,M,ES,2025-10-28
23518,CL00023518,F,ES,2025-01-25
23519,CL00023519,M,ES,2025-03-05
23520,CL00023520,F,ES,2025-05-11
23521,CL00023521,M,PT,2025-03-04
23522,CL00023522,F,ES,2025-05-12
23523,CL00023523,M,ES,2025-05-29
23524,CL00023524,F,ES,2025-06-15
23525,CL00023525,M,ES,2025-08-22
23526,CL00023526,M,ES,2025-08-07
23527,CL00023527,F,ES,2025-05-01
23528,CL00023528,F,ES,2025-02-07
23529,CL00023529,M,ES,2025-06-27
23530,CL00023530,M,ES,2025-04-29
23531,CL00023531,M,ES,2025-01-12
23532,CL00023532,F,ES,2025-08-03
23533,CL00023533,F,PT,2025-07-21
23534,CL00023534,M,PT,2025-01-10
23535,CL00023535,F,PT,2024-12-18
23536,CL00023536,F,ES,2025-04-14
23537,CL00023537,M,ES,2025-10-17
23538,CL00023538,M,IT,2025-05-14
23539,CL00023539,M,ES,2024-12-08
23540,CL00023540,M,ES,2024-12-15
23541,CL00023541,M,ES,2025-07-04
23542,CL00023542,M,ES,2025-07-14
23543,CL00023543,F,IT,2025-06-11
23544,CL00023544,F,ES,2025-10-15
23545,CL00023545,F,ES,2025-07-01
23546,CL00023546,M,ES,2025-10-02
23547,CL00023547,M,IT,2025-05-20
23548,CL00023548,M,ES,2025-03-16
23549,CL00023549,F,ES,2025-04-15
23550,CL00023550,M,ES,2024-12-14
23551,CL00023551,M,ES,2025-10-20
23552,CL00023552,M,IT,2025-10-13
23553,CL00023553,F,PT,2025-09-01
23554,CL00023554,F,ES,2025-10-12
23555,CL00023555,M,ES,2025-01-28
23556,CL00023556,F,ES,2025-10-09
23557,CL00023557,M,ES,2025-02-02
23558,CL00023558,M,ES,2025-09-26
23559,CL00023559,M,ES,2025-09-09
23560,CL00023560,M,ES,2025-05-18
23561,CL00023561,F,ES,2025-10-11
23562,CL00023562,F,ES,2025-06-19
23563,CL00023563,F,ES,2025-04-29
23564,CL00023564,F,PT,2025-02-06
23565,CL00023565,M,ES,2025-09-01
23566,CL00023566,F,ES,2025-08-14
23567,CL00023567,M,PT,2025-10-23
23568,CL00023568,M,ES,2025-09-24
23569,CL00023569,F,ES,2025-11-01
23570,CL00023570,F,IT,2025-03-19
23571,CL00023571,M,ES,2025-06-13
23572,CL00023572,M,ES,2025-06-16
23573,CL00023573,F,PT,2025-05-04
23574,CL00023574,F,ES,2025-02-23
23575,CL00023575,F,ES,2025-06-26
23576,CL00023576,F,ES,2025-08-01
23577,CL00023577,M,ES,2024-11-24
23578,CL00023578,M,ES,2025-01-19
23579,CL00023579,F,ES,2025-06-05
23580,CL00023580,M,ES,2025-07-30
23581,CL00023581,M,ES,2024-11-29
23582,CL00023582,M,ES,2024-12-25
23583,CL00023583,F,PT,2025-07-09
23584,CL00023584,F,ES,2025-10-29
23585,CL00023585,M,PT,2025-03-04
23586,CL00023586,F,ES,2025-08-31
23587,CL00023587,F,ES,2025-03-20
23588,CL00023588,F,ES,2025-02-05
23589,CL00023589,M,ES,2025-06-10
23590,CL00023590,M,PT,2025-04-26
23591,CL00023591,M,ES,2025-10-08
23592,CL00023592,F,ES,2025-05-20
23593,CL00023593,F,ES,2024-12-07
23594,CL00023594,M,ES,2025-03-20
23595,CL00023595,M,ES,2025-09-08
23596,CL00023596,M,ES,2025-02-27
23597,CL00023597,M,ES,2025-03-05
23598,CL00023598,F,ES,2025-02-02
23599,CL00023599,M,PT,2025-08-13
23600,CL00023600,M,ES,2025-03-10
23601,CL00023601,F,ES,2025-08-21
23602,CL00023602,M,PT,2025-06-11
23603,CL00023603,F,ES,2025-03-21
23604,CL00023604,M,ES,2025-04-19
23605,CL00023605,M,ES,2024-12-03
23606,CL00023606,M,ES,2024-11-16
23607,CL00023607,F,ES,2025-04-08
23608,CL00023608,M,ES,2025-06-16
23609,CL00023609,M,IT,2024-12-13
23610,CL00023610,F,ES,2025-08-13
23611,CL00023611,M,PT,2025-05-25
23612,CL00023612,F,ES,2025-04-30
23613,CL00023613,M,ES,2024-11-18
23614,CL00023614,F,ES,2025-02-12
23615,CL00023615,F,ES,2025-03-02
23616,CL00023616,F,ES,2025-01-17
23617,CL00023617,F,PT,2025-06-08
23618,CL00023618,F,ES,2025-04-25
23619,CL00023619,M,PT,2024-11-29
23620,CL00023620,F,ES,2024-11-25
23621,CL00023621,M,ES,2025-10-20
23622,CL00023622,M,ES,2025-03-09
23623,CL00023623,F,ES,2025-09-11
23624,CL00023624,M,IT,2025-08-18
23625,CL00023625,M,ES,2025-05-28
23626,CL00023626,F,IT,2025-03-31
23627,CL00023627,M,ES,2025-09-03
23628,CL00023628,F,PT,2024-11-17
23629,CL00023629,M,ES,2025-10-19
23630,CL00023630,F,IT,2025-07-06
23631,CL00023631,M,ES,2025-03-09
23632,CL00023632,M,ES,2025-07-09
23633,CL00023633,M,ES,2025-08-02
23634,CL00023634,M,ES,2024-11-13
23635,CL00023635,M,ES,2025-01-23
23636,CL00023636,F,ES,2024-11-15
23637,CL00023637,M,ES,2024-11-16
23638,CL00023638,F,ES,2025-07-25
23639,CL00023639,F,ES,2025-05-17
23640,CL00023640,M,ES,2024-11-17
23641,CL00023641,F,IT,2025-04-07
23642,CL00023642,F,ES,2025-02-01
23643,CL00023643,M,ES,2025-01-16
23644,CL00023644,M,ES,2025-02-11
23645,CL00023645,F,ES,2025-02-18
23646,CL00023646,F,ES,2025-09-07
23647,CL00023647,F,ES,2025-07-30
23648,CL00023648,M,ES,2025-04-17
23649,CL00023649,M,ES,2025-04-25
23650,CL00023650,M,ES,2025-08-01
23651,CL00023651,F,ES,2025-02-05
23652,CL00023652,F,ES,2025-01-14
23653,CL00023653,M,ES,2024-11-10
23654,CL00023654,M,ES,2025-05-11
23655,CL00023655,M,ES,2024-12-28
23656,CL00023656,F,ES,2025-09-06
23657,CL00023657,M,ES,2025-03-19
23658,CL00023658,F,ES,2024-12-30
23659,CL00023659,F,ES,2025-05-16
23660,CL00023660,M,ES,2025-08-12
23661,CL00023661,F,ES,2025-02-10
23662,CL00023662,M,PT,2025-06-13
23663,CL00023663,M,PT,2025-04-15
23664,CL00023664,F,ES,2024-11-11
23665,CL00023665,F,ES,2025-06-19
23666,CL00023666,F,ES,2025-04-18
23667,CL00023667,M,ES,2025-09-12
23668,CL00023668,M,ES,2024-11-30
23669,CL00023669,M,ES,2025-10-27
23670,CL00023670,F,ES,2025-09-08
23671,CL00023671,F,ES,2025-07-30
23672,CL00023672,M,IT,2025-01-26
23673,CL00023673,F,ES,2025-02-06
23674,CL00023674,F,ES,2024-11-17
23675,CL00023675,F,PT,2025-02-03
23676,CL00023676,F,ES,2025-04-10
23677,CL00023677,F,ES,2025-03-30
23678,CL00023678,M,PT,2025-02-25
23679,CL00023679,F,ES,2025-07-15
23680,CL00023680,F,IT,2025-05-03
23681,CL00023681,M,ES,2025-08-13
23682,CL00023682,F,ES,2024-11-13
23683,CL00023683,F,PT,2025-01-27
23684,CL00023684,F,ES,2025-07-12
23685,CL00023685,F,ES,2025-09-22
23686,CL00023686,M,ES,2024-12-08
23687,CL00023687,F,PT,2025-11-01
23688,CL00023688,F,ES,2024-11-23
23689,CL00023689,F,ES,2025-02-24
23690,CL00023690,F,ES,2025-08-30
23691,CL00023691,M,ES,2025-10-28
23692,CL00023692,M,ES,2024-12-04
23693,CL00023693,M,ES,2024-12-01
23694,CL00023694,F,ES,2025-04-29
23695,CL00023695,M,ES,2025-03-25
23696,CL00023696,F,ES,2025-03-10
23697,CL00023697,M,ES,2025-10-24
23698,CL00023698,M,PT,2025-06-06
23699,CL00023699,M,ES,2024-12-27
23700,CL00023700,M,ES,2025-01-10
23701,CL00023701,F,ES,2025-01-25
23702,CL00023702,F,IT,2024-11-28
23703,CL00023703,F,ES,2024-12-11
23704,CL00023704,F,PT,2025-08-17
23705,CL00023705,M,ES,2025-03-13
23706,CL00023706,M,ES,2025-02-27
23707,CL00023707,M,ES,2024-11-30
23708,CL00023708,F,ES,2025-08-28
23709,CL00023709,M,IT,2025-07-24
23710,CL00023710,F,ES,2025-10-16
23711,CL00023711,M,ES,2025-08-23
23712,CL00023712,F,ES,2025-06-19
23713,CL00023713,M,ES,2025-01-06
23714,CL00023714,F,ES,2025-04-16
23715,CL00023715,F,ES,2025-03-17
23716,CL00023716,M,PT,2025-10-22
23717,CL00023717,M,ES,2025-09-07
23718,CL00023718,F,IT,2025-05-10
23719,CL00023719,F,IT,2025-03-05
23720,CL00023720,M,PT,2024-12-20
23721,CL00023721,M,ES,2025-09-30
23722,CL00023722,M,ES,2024-11-21
23723,CL00023723,F,IT,2025-08-31
23724,CL00023724,F,ES,2025-11-02
23725,CL00023725,M,PT,2025-05-31
23726,CL00023726,F,ES,2024-12-06
23727,CL00023727,M,PT,2025-01-08
23728,CL00023728,F,ES,2025-06-18
23729,CL00023729,F,IT,2025-04-23
23730,CL00023730,M,ES,2025-03-25
23731,CL00023731,F,ES,2025-01-20
23732,CL00023732,F,ES,2025-02-07
23733,CL00023733,M,ES,2025-05-06
23734,CL00023734,F,PT,2025-06-15
23735,CL00023735,F,PT,2024-12-20
23736,CL00023736,F,ES,2025-04-07
23737,CL00023737,F,ES,2025-05-23
23738,CL00023738,F,ES,2024-11-21
23739,CL00023739,F,ES,2025-09-12
23740,CL00023740,M,ES,2025-04-29
23741,CL00023741,F,ES,2025-04-19
23742,CL00023742,F,PT,2025-10-20
23743,CL00023743,F,ES,2025-03-08
23744,CL00023744,F,ES,2025-02-08
23745,CL00023745,F,ES,2025-10-23
23746,CL00023746,M,IT,2025-02-22
23747,CL00023747,F,ES,2024-12-01
23748,CL00023748,F,ES,2025-07-25
23749,CL00023749,M,ES,2025-03-20
23750,CL00023750,M,ES,2025-06-30
23751,CL00023751,F,ES,2024-12-12
23752,CL00023752,M,ES,2025-09-22
23753,CL00023753,F,ES,2025-10-03
23754,CL00023754,F,ES,2025-03-09
23755,CL00023755,F,ES,2025-08-04
23756,CL00023756,F,ES,2025-05-17
23757,CL00023757,F,PT,2025-05-19
23758,CL00023758,F,ES,2025-05-22
23759,CL00023759,M,ES,2025-04-29
23760,CL00023760,M,PT,2025-04-30
23761,CL00023761,F,ES,2024-12-19
23762,CL00023762,M,ES,2025-01-01
23763,CL00023763,M,ES,2025-06-09
23764,CL00023764,F,ES,2025-02-20
23765,CL00023765,F,ES,2025-06-09
23766,CL00023766,M,ES,2025-08-26
23767,CL00023767,F,ES,2025-05-22
23768,CL00023768,M,PT,2025-01-29
23769,CL00023769,M,ES,2025-06-14
23770,CL00023770,F,ES,2025-06-28
23771,CL00023771,F,ES,2025-04-16
23772,CL00023772,M,ES,2024-11-12
23773,CL00023773,F,ES,2025-06-18
23774,CL00023774,M,IT,2025-08-06
23775,CL00023775,M,ES,2025-10-08
23776,CL00023776,M,PT,2025-08-15
23777,CL00023777,M,ES,2025-06-05
23778,CL00023778,F,ES,2025-08-31
23779,CL00023779,M,ES,2025-06-06
23780,CL00023780,F,ES,2024-11-15
23781,CL00023781,M,ES,2025-04-26
23782,CL00023782,F,ES,2025-08-30
23783,CL00023783,M,ES,2025-09-23
23784,CL00023784,M,ES,2025-04-05
23785,CL00023785,F,PT,2025-03-13
23786,CL00023786,F,ES,2024-11-28
23787,CL00023787,F,ES,2025-03-17
23788,CL00023788,F,ES,2025-05-25
23789,CL00023789,M,ES,2025-08-26
23790,CL00023790,M,ES,2025-05-26
23791,CL00023791,F,ES,2025-08-09
23792,CL00023792,M,ES,2025-04-04
23793,CL00023793,M,ES,2025-03-13
23794,CL00023794,F,ES,2025-11-03
23795,CL00023795,M,ES,2024-12-24
23796,CL00023796,F,ES,2025-04-20
23797,CL00023797,F,ES,2025-01-07
23798,CL00023798,F,ES,2025-09-16
23799,CL00023799,F,ES,2025-03-23
23800,CL00023800,F,PT,2025-06-09
23801,CL00023801,M,ES,2025-05-13
23802,CL00023802,F,ES,2025-05-14
23803,CL00023803,M,ES,2025-02-22
23804,CL00023804,F,ES,2025-10-23
23805,CL00023805,M,ES,2025-09-11
23806,CL00023806,F,IT,2025-05-22
23807,CL00023807,M,ES,2024-11-06
23808,CL00023808,F,ES,2025-08-20
23809,CL00023809,M,ES,2025-02-21
23810,CL00023810,M,PT,2025-03-05
23811,CL00023811,F,ES,2025-03-31
23812,CL00023812,M,PT,2025-10-23
23813,CL00023813,M,ES,2024-12-26
23814,CL00023814,M,ES,2025-09-28
23815,CL00023815,M,ES,2025-01-23
23816,CL00023816,F,ES,2025-01-03
23817,CL00023817,F,ES,2025-05-30
23818,CL00023818,F,ES,2025-10-25
23819,CL00023819,M,ES,2025-04-18
23820,CL00023820,M,ES,2025-05-30
23821,CL00023821,F,ES,2025-09-19
23822,CL00023822,F,ES,2025-07-02
23823,CL00023823,F,ES,2025-08-16
23824,CL00023824,M,ES,2025-05-08
23825,CL00023825,M,ES,2025-03-24
23826,CL00023826,M,ES,2025-02-08
23827,CL00023827,M,ES,2025-04-24
23828,CL00023828,F,ES,2025-10-25
23829,CL00023829,F,ES,2025-05-14
23830,CL00023830,F,ES,2025-05-14
23831,CL00023831,M,ES,2025-02-03
23832,CL00023832,M,ES,2024-11-19
23833,CL00023833,M,ES,2025-02-27
23834,CL00023834,M,PT,2025-06-06
23835,CL00023835,M,ES,2025-05-14
23836,CL00023836,M,ES,2025-06-06
23837,CL00023837,F,ES,2025-10-05
23838,CL00023838,F,PT,2024-11-08
23839,CL00023839,M,ES,2025-10-26
23840,CL00023840,F,PT,2025-10-09
23841,CL00023841,M,ES,2025-05-22
23842,CL00023842,M,ES,2025-10-17
23843,CL00023843,M,ES,2025-06-25
23844,CL00023844,F,ES,2025-11-04
23845,CL00023845,F,ES,2025-10-15
23846,CL00023846,M,ES,2025-08-12
23847,CL00023847,F,ES,2025-05-12
23848,CL00023848,F,ES,2025-01-18
23849,CL00023849,F,ES,2025-10-14
23850,CL00023850,F,ES,2024-12-20
23851,CL00023851,M,PT,2025-09-22
23852,CL00023852,F,ES,2025-07-18
23853,CL00023853,M,ES,2025-10-18
23854,CL00023854,F,ES,2025-01-20
23855,CL00023855,M,ES,2025-09-02
23856,CL00023856,F,ES,2025-07-05
23857,CL00023857,M,IT,2025-09-20
23858,CL00023858,F,ES,2025-03-23
23859,CL00023859,M,ES,2025-09-05
23860,CL00023860,M,PT,2025-10-06
23861,CL00023861,F,ES,2024-12-16
23862,CL00023862,F,ES,2025-01-08
23863,CL00023863,M,ES,2025-09-27
23864,CL00023864,M,ES,2025-02-17
23865,CL00023865,M,PT,2025-11-04
23866,CL00023866,M,PT,2025-05-08
23867,CL00023867,F,ES,2025-02-12
23868,CL00023868,F,ES,2025-09-08
23869,CL00023869,M,ES,2025-10-24
23870,CL00023870,F,ES,2025-08-09
23871,CL00023871,F,PT,2024-11-28
23872,CL00023872,F,ES,2025-07-11
23873,CL00023873,M,ES,2025-08-18
23874,CL00023874,M,ES,2025-08-27
23875,CL00023875,M,ES,2024-12-26
23876,CL00023876,F,ES,2025-11-03
23877,CL00023877,M,ES,2025-10-12
23878,CL00023878,M,PT,2025-07-01
23879,CL00023879,F,ES,2025-05-25
23880,CL00023880,F,ES,2025-04-24
23881,CL00023881,F,ES,2025-05-09
23882,CL00023882,M,ES,2025-10-16
23883,CL00023883,M,ES,2024-12-13
23884,CL00023884,F,ES,2025-09-16
23885,CL00023885,M,ES,2025-07-17
23886,CL00023886,M,ES,2025-06-23
23887,CL00023887,M,IT,2025-08-02
23888,CL00023888,M,ES,2025-05-20
23889,CL00023889,M,ES,2025-01-03
23890,CL00023890,F,ES,2025-04-11
23891,CL00023891,M,ES,2024-11-12
23892,CL00023892,M,IT,2025-07-09
23893,CL00023893,F,ES,2025-04-08
23894,CL00023894,M,ES,2025-03-19
23895,CL00023895,M,ES,2025-05-05
23896,CL00023896,F,ES,2025-10-20
23897,CL00023897,M,ES,2025-06-07
23898,CL00023898,F,PT,2025-11-01
23899,CL00023899,F,ES,2025-05-10
23900,CL00023900,M,ES,2024-11-10
23901,CL00023901,M,ES,2025-05-28
23902,CL00023902,F,ES,2025-03-19
23903,CL00023903,F,ES,2025-05-13
23904,CL00023904,M,ES,2025-07-30
23905,CL00023905,F,PT,2025-08-27
23906,CL00023906,F,ES,2025-09-07
23907,CL00023907,F,PT,2025-08-14
23908,CL00023908,M,ES,2025-08-01
23909,CL00023909,F,ES,2025-02-02
23910,CL00023910,M,ES,2024-12-11
23911,CL00023911,M,ES,2025-01-02
23912,CL00023912,F,ES,2025-10-28
23913,CL00023913,M,IT,2024-12-02
23914,CL00023914,F,ES,2025-10-15
23915,CL00023915,F,ES,2025-01-21
23916,CL00023916,M,ES,2025-08-03
23917,CL00023917,F,ES,2025-08-31
23918,CL00023918,F,IT,2025-03-19
23919,CL00023919,F,PT,2025-03-20
23920,CL00023920,F,ES,2025-03-02
23921,CL00023921,F,ES,2024-12-09
23922,CL00023922,F,ES,2025-06-15
23923,CL00023923,F,ES,2025-10-10
23924,CL00023924,F,ES,2025-03-10
23925,CL00023925,M,ES,2025-01-29
23926,CL00023926,M,ES,2024-12-05
23927,CL00023927,F,ES,2025-03-15
23928,CL00023928,F,PT,2025-06-21
23929,CL00023929,F,ES,2025-08-29
23930,CL00023930,M,ES,2025-01-30
23931,CL00023931,F,ES,2025-06-22
23932,CL00023932,F,ES,2024-11-30
23933,CL00023933,F,ES,2025-01-29
23934,CL00023934,M,ES,2024-12-29
23935,CL00023935,M,ES,2025-02-07
23936,CL00023936,M,ES,2025-09-28
23937,CL00023937,F,ES,2025-09-21
23938,CL00023938,F,ES,2025-05-01
23939,CL00023939,M,ES,2025-02-23
23940,CL00023940,F,PT,2025-02-25
23941,CL00023941,F,ES,2025-09-26
23942,CL00023942,F,ES,2025-08-19
23943,CL00023943,M,PT,2025-01-22
23944,CL00023944,F,ES,2024-11-19
23945,CL00023945,M,ES,2025-09-26
23946,CL00023946,F,ES,2025-01-27
23947,CL00023947,F,PT,2024-12-30
23948,CL00023948,M,ES,2025-07-01
23949,CL00023949,F,ES,2024-11-24
23950,CL00023950,M,ES,2025-10-02
23951,CL00023951,F,IT,2024-11-12
23952,CL00023952,M,ES,2024-12-04
23953,CL00023953,M,ES,2025-09-22
23954,CL00023954,F,ES,2025-09-12
23955,CL00023955,F,IT,2025-09-01
23956,CL00023956,M,PT,2025-07-27
23957,CL00023957,F,PT,2025-05-12
23958,CL00023958,F,ES,2025-06-13
23959,CL00023959,M,PT,2025-06-25
23960,CL00023960,M,ES,2025-02-07
23961,CL00023961,F,ES,2025-03-05
23962,CL00023962,F,ES,2025-09-27
23963,CL00023963,F,ES,2025-03-30
23964,CL00023964,F,ES,2025-02-19
23965,CL00023965,F,IT,2025-07-29
23966,CL00023966,M,ES,2025-05-06
23967,CL00023967,F,ES,2025-10-19
23968,CL00023968,F,ES,2024-12-22
23969,CL00023969,M,ES,2025-03-21
23970,CL00023970,M,ES,2024-11-15
23971,CL00023971,M,ES,2025-03-21
23972,CL00023972,M,ES,2025-02-18
23973,CL00023973,F,ES,2025-06-13
23974,CL00023974,M,ES,2024-11-23
23975,CL00023975,F,ES,2025-03-29
23976,CL00023976,M,ES,2025-09-10
23977,CL00023977,M,PT,2024-11-09
23978,CL00023978,F,ES,2025-08-27
23979,CL00023979,M,ES,2025-06-14
