mov_id,fecha,ingrediente_id,tipo,cantidad,costo_unitario,proveedor_id
30583,2025-07-07,66,salida,4.26,0.79,51
30584,2025-09-01,218,entrada,2.73,4.76,49
30585,2025-07-30,54,salida,1.54,2.47,152
30586,2025-08-05,74,salida,1.14,8.33,127
30587,2025-09-18,498,salida,4.68,2.66,152
30588,2025-07-05,172,entrada,0.16,7.63,27
30589,2025-05-02,189,salida,4.17,4.75,88
30590,2025-09-02,214,entrada,3.61,7.41,82
30591,2024-12-14,190,salida,0.28,2.29,11
30592,2024-12-26,288,salida,3.36,1.48,58
30593,2025-02-02,93,salida,1.95,1.12,149
30594,2025-08-28,268,entrada,2.31,1.25,84
30595,2024-12-15,44,salida,0.64,6.81,184
30596,2025-03-12,432,salida,4.69,2.85,36
30597,2025-02-23,355,entrada,4.92,8.45,181
30598,2025-07-15,375,salida,2.15,7.73,8
30599,2025-08-26,256,entrada,2.7,4.53,71
30600,2025-05-02,347,salida,3.44,1.87,47
30601,2025-04-05,102,entrada,3.16,10.04,144
30602,2025-01-04,241,entrada,2.11,2.84,51
30603,2025-07-28,109,entrada,2.83,7.41,141
30604,2025-02-23,287,entrada,4.78,5.15,195
30605,2025-10-28,255,entrada,1.27,9.33,157
30606,2025-11-03,356,salida,1.14,9.21,98
30607,2025-08-31,491,salida,3.53,5.72,2
30608,2025-01-14,213,salida,3.12,4.81,4
30609,2024-11-21,37,entrada,0.4,0.64,180
30610,2025-10-01,368,salida,2.55,6.4,121
30611,2024-12-16,281,salida,0.16,5.05,35
30612,2025-04-22,48,entrada,2.01,5.21,16
30613,2024-11-27,195,entrada,3.48,5.15,189
30614,2025-06-02,234,entrada,4.28,7.34,35
30615,2024-11-10,2,entrada,3.98,2.87,24
30616,2025-06-05,422,entrada,0.53,3.22,184
30617,2025-01-08,410,entrada,1.76,8.36,17
30618,2025-09-26,62,salida,0.38,1.54,11
30619,2024-12-16,233,salida,4.32,8.22,114
30620,2025-03-29,224,salida,1.03,0.58,64
30621,2025-07-08,291,salida,1.59,2.7,84
30622,2025-06-18,419,salida,1.8,5.74,185
30623,2025-05-18,258,salida,3.85,6.82,39
30624,2024-12-20,364,entrada,3.87,5.49,108
30625,2025-06-30,468,entrada,2.06,8.27,175
30626,2025-04-10,252,salida,4.82,7.07,25
30627,2025-03-17,275,salida,2.31,7.56,18
30628,2025-08-02,128,salida,2.81,2.03,198
30629,2025-09-05,448,salida,1.97,2.63,162
30630,2025-04-23,68,salida,4.33,1.55,82
30631,2025-06-28,70,salida,1.91,3.28,46
30632,2025-07-11,338,salida,0.76,6.4,78
30633,2024-11-26,185,salida,3.24,3.25,137
30634,2024-12-01,114,entrada,0.62,4.51,114
30635,2025-03-15,237,salida,3.2,1.04,99
30636,2025-10-05,491,salida,1.97,1.54,160
30637,2025-07-03,16,salida,1.08,5.03,130
30638,2025-05-26,200,entrada,0.7,6.71,178
30639,2025-01-02,88,entrada,1.98,9.67,130
30640,2025-02-08,131,salida,1.65,6.71,167
30641,2024-12-01,285,salida,4.43,6.38,160
30642,2025-05-29,467,entrada,1.56,8.03,153
30643,2024-11-30,285,salida,2.88,8.96,194
30644,2025-07-21,358,salida,2.91,9.57,181
30645,2025-01-21,323,entrada,3.0,8.38,179
30646,2025-09-20,222,salida,0.78,9.06,22
30647,2025-04-06,267,entrada,0.52,2.43,194
30648,2025-04-10,247,salida,0.47,6.94,187
30649,2025-10-03,303,salida,1.61,5.55,40
30650,2024-12-23,265,entrada,3.13,3.43,14
30651,2024-11-28,371,salida,0.89,4.28,20
30652,2025-06-06,271,entrada,3.43,1.4,58
30653,2025-03-23,492,salida,2.78,8.6,121
30654,2025-10-15,20,entrada,4.93,1.94,35
30655,2025-01-12,30,salida,3.54,8.55,148
30656,2025-10-03,366,salida,3.95,10.04,162
30657,2025-09-02,427,entrada,1.72,9.35,46
30658,2025-08-01,497,entrada,0.88,2.57,108
30659,2025-05-30,94,salida,3.62,0.47,23
30660,2025-10-04,441,salida,4.3,3.86,36
30661,2025-01-14,140,salida,4.76,2.55,85
30662,2025-07-20,14,salida,4.03,7.46,132
30663,2025-04-20,104,salida,1.94,2.56,76
30664,2025-03-24,309,salida,0.9,7.36,146
30665,2024-12-20,231,salida,1.5,6.66,88
30666,2025-04-27,415,salida,3.9,7.6,78
30667,2024-12-13,309,salida,2.28,4.22,48
30668,2025-06-03,62,salida,3.86,8.99,95
30669,2025-06-16,386,salida,0.67,4.03,135
30670,2025-08-26,493,salida,0.65,0.81,52
30671,2024-12-30,50,salida,2.97,10.19,8
30672,2025-01-07,186,salida,3.82,5.79,2
30673,2025-05-01,327,salida,4.68,5.19,85
30674,2025-04-20,265,salida,1.24,4.15,112
30675,2025-04-19,483,salida,3.49,9.42,93
30676,2025-01-23,271,entrada,2.92,7.14,80
30677,2025-05-17,287,entrada,4.09,8.16,40
30678,2025-03-23,356,salida,1.11,4.9,73
30679,2025-06-25,411,salida,0.11,3.27,98
30680,2025-10-20,395,salida,4.62,2.74,68
30681,2024-11-19,212,entrada,0.91,1.81,21
30682,2025-04-25,149,salida,0.26,3.16,41
30683,2025-02-18,302,entrada,4.8,0.62,126
30684,2025-03-22,317,salida,1.02,9.6,22
30685,2024-11-20,141,salida,3.85,4.71,101
30686,2024-12-11,335,entrada,4.18,8.93,112
30687,2025-11-04,268,salida,4.12,9.66,185
30688,2025-09-22,440,salida,1.43,8.99,21
30689,2025-06-12,370,entrada,3.02,8.12,181
30690,2025-05-10,169,salida,4.36,4.88,170
30691,2024-11-20,368,entrada,1.39,7.62,15
30692,2025-08-30,484,entrada,1.28,8.81,184
30693,2025-07-28,23,salida,0.26,5.03,97
30694,2025-07-19,189,entrada,0.79,4.17,48
30695,2025-07-15,88,salida,1.32,5.4,92
30696,2024-12-28,306,entrada,2.07,4.39,63
30697,2025-11-05,216,entrada,1.33,2.24,22
30698,2025-05-19,459,entrada,1.01,9.27,190
30699,2025-07-14,240,salida,4.92,5.93,69
30700,2025-07-01,86,entrada,1.81,0.58,76
30701,2025-08-09,205,salida,2.13,2.72,56
30702,2025-09-15,322,salida,1.13,0.33,169
30703,2025-03-17,325,entrada,2.62,9.98,191
30704,2025-06-24,139,salida,2.83,7.81,3
30705,2024-12-17,292,entrada,2.66,4.95,95
30706,2025-05-29,243,salida,3.93,7.11,115
30707,2025-07-16,379,salida,0.79,9.28,38
30708,2025-04-05,209,entrada,2.93,0.99,52
30709,2025-01-04,255,salida,0.47,4.38,21
30710,2025-02-24,153,salida,1.91,9.09,148
30711,2025-02-12,218,salida,3.99,0.31,18
30712,2025-04-11,145,salida,1.01,0.34,159
30713,2024-11-29,167,entrada,0.69,9.65,19
30714,2024-12-28,389,entrada,2.45,1.99,11
30715,2025-02-23,176,salida,1.85,9.47,115
30716,2025-10-16,258,salida,4.02,0.51,139
30717,2025-07-28,21,salida,4.14,7.29,198
30718,2025-09-10,181,entrada,2.61,3.77,14
30719,2024-11-27,442,entrada,1.61,8.6,110
30720,2025-06-01,304,salida,4.05,7.61,82
30721,2025-08-15,436,salida,3.41,6.11,52
30722,2025-09-05,254,salida,0.46,3.92,57
30723,2025-07-14,254,entrada,1.44,9.89,177
30724,2024-12-13,139,salida,1.04,8.99,108
30725,2024-11-21,366,salida,4.12,4.84,0
30726,2025-07-19,259,salida,0.43,6.16,166
30727,2025-06-27,245,entrada,0.48,9.61,29
30728,2025-02-14,121,salida,2.53,5.39,109
30729,2024-12-18,430,entrada,4.1,0.65,128
30730,2025-01-17,252,entrada,2.35,6.46,71
30731,2025-04-03,409,entrada,2.52,5.3,105
30732,2025-06-27,225,salida,2.57,5.84,72
30733,2024-12-13,299,entrada,3.0,8.54,188
30734,2025-04-10,304,salida,1.1,5.13,102
30735,2025-04-29,205,salida,0.81,3.9,67
30736,2025-09-15,338,salida,3.41,8.29,148
30737,2025-07-01,103,entrada,0.5,6.11,168
30738,2024-11-10,438,entrada,4.46,3.61,4
30739,2025-06-05,172,salida,2.01,8.39,27
30740,2025-09-10,89,salida,4.65,10.06,9
30741,2025-08-10,126,salida,2.76,2.99,19
30742,2025-03-27,282,salida,0.87,3.62,145
30743,2025-09-26,90,entrada,1.23,6.78,149
30744,2025-04-10,4,salida,2.48,1.43,41
30745,2025-05-23,482,entrada,1.67,8.21,39
30746,2024-12-09,209,salida,5.01,5.51,45
30747,2025-05-05,7,entrada,2.46,10.04,166
30748,2025-03-24,391,entrada,5.06,1.77,13
30749,2025-02-03,307,entrada,2.64,5.43,157
30750,2025-03-04,46,salida,5.07,1.45,159
30751,2025-06-28,460,entrada,1.0,9.55,163
30752,2025-08-19,207,entrada,2.02,7.76,66
30753,2025-08-23,230,salida,5.01,3.35,12
30754,2025-03-18,360,salida,3.39,5.23,134
30755,2024-12-03,240,entrada,2.53,9.27,69
30756,2025-10-30,497,entrada,1.78,1.24,85
30757,2025-04-16,135,salida,1.98,9.98,193
30758,2025-07-10,381,entrada,1.47,5.19,87
30759,2025-08-16,184,salida,0.35,1.08,190
30760,2025-09-25,455,salida,2.76,1.31,116
30761,2025-05-03,9,salida,1.79,5.62,104
30762,2025-06-06,468,salida,0.48,9.01,38
30763,2025-10-07,445,salida,1.28,6.03,101
30764,2025-07-19,364,entrada,2.63,0.58,90
30765,2025-04-15,40,salida,2.62,0.47,83
30766,2024-12-18,28,entrada,1.37,4.32,62
30767,2025-10-14,118,entrada,3.82,5.4,152
30768,2025-10-23,363,entrada,4.31,6.72,26
30769,2025-08-24,2,salida,0.46,1.1,58
30770,2025-01-26,223,salida,3.71,2.92,44
30771,2025-09-07,167,entrada,1.05,3.34,50
30772,2025-02-23,82,entrada,2.86,2.23,141
30773,2025-11-04,453,entrada,3.77,7.82,31
30774,2025-03-15,328,entrada,3.08,9.91,170
30775,2025-07-22,332,salida,4.12,2.39,76
30776,2025-08-29,252,salida,0.4,1.62,105
30777,2025-06-03,73,salida,3.45,1.29,28
30778,2025-02-15,475,salida,4.8,0.29,122
30779,2025-01-03,213,entrada,2.83,2.9,127
30780,2025-07-28,351,salida,1.25,0.96,58
30781,2025-05-07,363,salida,0.13,0.92,72
30782,2025-09-04,87,salida,0.91,7.92,135
30783,2025-03-07,442,salida,2.72,6.34,197
30784,2025-07-01,365,entrada,3.31,2.44,188
30785,2025-10-23,474,salida,0.57,5.64,196
30786,2025-06-18,320,entrada,5.06,7.75,188
30787,2025-09-30,189,entrada,1.74,4.19,164
30788,2024-11-27,164,salida,0.2,6.18,1
30789,2025-10-30,173,salida,4.32,0.43,129
30790,2025-07-22,89,salida,0.55,6.01,35
30791,2025-03-15,454,entrada,2.13,1.4,73
30792,2025-02-06,497,entrada,1.05,9.78,38
30793,2024-12-22,211,salida,2.45,6.75,75
30794,2025-03-06,401,salida,0.92,9.44,73
30795,2025-10-14,191,salida,1.86,2.7,171
30796,2025-02-07,246,salida,0.44,3.15,147
30797,2024-11-28,114,salida,0.82,0.92,38
30798,2025-05-29,413,entrada,4.64,5.76,75
30799,2024-12-23,496,salida,5.04,9.61,188
30800,2024-12-15,353,salida,4.93,3.89,89
30801,2025-06-30,48,entrada,2.74,3.32,46
30802,2025-03-04,496,entrada,2.8,6.83,145
30803,2025-06-24,447,salida,0.55,6.85,96
30804,2025-02-26,277,entrada,1.22,5.88,60
30805,2025-06-18,310,salida,0.29,3.77,13
30806,2025-04-29,306,entrada,3.42,9.51,11
30807,2025-09-26,392,salida,0.55,0.56,155
30808,2025-02-25,309,salida,3.05,4.39,198
30809,2025-02-11,126,salida,0.58,2.34,0
30810,2025-08-12,150,entrada,2.08,1.02,63
30811,2025-03-02,316,entrada,4.34,6.14,115
30812,2025-07-30,319,salida,4.91,4.97,24
30813,2025-11-05,295,salida,0.36,1.47,93
30814,2025-11-01,134,entrada,1.34,6.56,69
30815,2025-03-07,335,salida,3.18,1.03,82
30816,2025-09-11,356,salida,2.2,8.18,187
30817,2024-11-11,413,salida,1.49,0.98,84
30818,2024-11-17,1,entrada,0.51,5.25,91
30819,2025-01-13,259,salida,0.89,9.76,79
30820,2025-04-21,171,salida,4.98,6.17,71
30821,2025-01-04,178,salida,3.99,0.26,103
30822,2024-11-14,491,entrada,4.65,8.44,69
30823,2025-03-15,277,salida,2.79,0.69,163
30824,2025-01-19,131,salida,1.01,1.89,72
30825,2024-12-30,428,salida,0.13,7.33,126
30826,2025-10-02,122,entrada,2.59,5.07,194
30827,2025-11-04,58,entrada,1.72,5.99,91
30828,2024-12-05,401,salida,0.85,4.8,194
30829,2025-01-08,400,entrada,2.82,1.91,12
30830,2025-06-30,84,entrada,4.43,9.67,37
30831,2025-10-29,34,salida,4.07,2.28,173
30832,2025-10-11,209,salida,0.65,7.0,17
30833,2025-01-06,431,salida,1.63,6.49,19
30834,2024-12-08,146,entrada,4.62,3.89,137
30835,2025-04-06,310,salida,2.0,1.5,179
30836,2025-06-17,221,entrada,3.53,0.67,153
30837,2024-12-16,306,salida,3.75,2.98,179
30838,2024-12-11,8,salida,3.2,8.04,197
30839,2025-07-14,346,entrada,1.33,6.13,146
30840,2025-08-01,151,salida,1.28,6.38,92
30841,2025-06-02,287,salida,4.54,5.05,184
30842,2025-01-18,416,entrada,0.61,3.9,67
30843,2025-07-04,404,salida,3.35,9.31,73
30844,2025-10-13,403,salida,0.45,0.91,7
30845,2025-08-07,191,entrada,0.56,5.79,32
30846,2025-06-04,103,entrada,1.87,6.36,199
30847,2025-03-11,86,salida,2.11,4.86,14
30848,2025-04-19,167,entrada,0.68,9.18,37
30849,2025-04-03,302,entrada,4.43,2.5,5
30850,2024-12-06,492,entrada,4.7,2.37,158
30851,2025-01-05,56,salida,2.16,3.62,48
30852,2025-02-22,228,entrada,3.05,9.67,194
30853,2025-06-22,1,entrada,0.12,0.62,101
30854,2025-07-27,136,salida,2.77,7.7,1
30855,2025-02-08,169,salida,0.24,9.16,35
30856,2025-03-14,438,entrada,1.94,1.04,130
30857,2025-01-25,199,salida,4.75,5.25,147
30858,2025-09-02,499,salida,0.37,6.55,50
30859,2025-07-08,292,salida,0.27,9.67,49
30860,2025-05-31,62,salida,3.85,8.09,29
30861,2025-07-10,265,salida,4.29,9.38,98
30862,2025-03-12,263,entrada,3.86,5.48,104
30863,2024-11-28,72,salida,0.3,2.73,38
30864,2025-06-30,172,salida,3.96,2.31,53
30865,2025-02-21,17,salida,1.33,8.41,90
30866,2025-01-26,490,entrada,2.46,0.88,11
30867,2025-03-25,124,entrada,3.98,0.74,165
30868,2025-02-10,131,salida,2.03,3.45,113
30869,2025-04-18,16,entrada,2.26,6.34,135
30870,2025-03-01,459,entrada,0.48,7.03,69
30871,2025-04-18,79,entrada,1.6,9.81,164
30872,2025-04-28,39,salida,0.61,4.08,21
30873,2024-12-24,425,entrada,3.82,8.25,127
30874,2025-07-16,496,entrada,4.27,9.37,87
30875,2025-06-08,486,salida,0.72,7.13,160
30876,2025-06-02,40,salida,3.44,7.31,194
30877,2025-06-26,352,entrada,3.22,3.49,68
30878,2024-12-03,291,entrada,0.12,2.34,94
30879,2025-09-21,66,entrada,1.39,8.12,86
30880,2025-09-18,102,salida,0.38,8.53,146
30881,2024-11-25,319,entrada,4.25,1.9,26
30882,2024-11-13,398,salida,2.21,9.45,17
30883,2025-09-28,457,entrada,3.06,4.35,80
30884,2025-01-30,285,salida,2.46,2.76,21
30885,2025-10-06,257,salida,2.56,0.61,51
30886,2025-09-05,459,entrada,2.15,3.02,139
30887,2025-09-26,452,entrada,3.01,7.93,79
30888,2025-04-20,357,salida,1.71,5.33,55
30889,2025-05-23,427,entrada,3.48,2.06,49
30890,2025-06-30,15,entrada,4.18,8.76,30
30891,2025-06-18,264,entrada,2.22,6.41,83
30892,2024-12-15,146,salida,1.19,7.14,102
30893,2024-11-12,97,salida,2.5,4.69,7
30894,2025-03-12,17,entrada,1.75,8.14,148
30895,2025-05-14,142,salida,1.29,1.27,9
30896,2025-10-16,383,entrada,0.11,5.57,68
30897,2025-01-24,60,salida,4.36,0.21,189
30898,2025-05-26,149,salida,0.12,9.95,192
30899,2025-07-05,324,salida,3.57,3.78,179
30900,2025-10-05,329,entrada,0.37,8.65,171
30901,2025-10-04,213,entrada,3.36,9.11,11
30902,2025-07-08,324,entrada,3.66,7.65,84
30903,2025-11-01,404,salida,3.31,5.63,124
30904,2025-02-06,115,entrada,2.08,8.2,11
30905,2025-07-10,105,salida,3.72,8.26,198
30906,2025-01-05,86,salida,4.52,2.73,43
30907,2025-10-04,192,entrada,1.44,8.45,177
30908,2025-08-01,70,salida,2.44,4.44,77
30909,2025-07-06,158,salida,0.18,4.15,46
30910,2025-07-10,273,salida,4.11,3.18,66
30911,2025-09-30,7,entrada,1.58,0.94,37
30912,2025-08-10,185,salida,4.79,8.01,53
30913,2025-10-16,315,salida,4.06,5.7,12
30914,2025-05-01,451,salida,4.45,0.9,155
30915,2024-12-07,337,entrada,1.31,9.35,125
30916,2025-09-03,232,salida,1.79,5.61,87
30917,2025-06-13,18,entrada,3.25,0.87,152
30918,2025-09-26,192,entrada,2.25,5.06,47
30919,2025-03-05,319,entrada,5.08,7.8,54
30920,2025-06-12,337,entrada,4.91,9.72,126
30921,2025-02-04,354,entrada,5.02,0.86,102
30922,2025-07-24,31,salida,1.98,5.95,156
30923,2025-09-12,19,entrada,0.29,1.44,8
30924,2025-05-23,3,entrada,4.31,10.19,80
30925,2025-05-26,309,salida,2.92,7.61,120
30926,2025-01-19,257,salida,4.51,1.93,99
30927,2025-10-18,46,salida,3.06,1.98,52
30928,2025-06-24,444,salida,3.16,2.98,71
30929,2024-11-09,317,entrada,3.13,8.59,67
30930,2024-12-19,298,salida,3.49,5.04,11
30931,2025-05-06,335,salida,1.18,7.21,2
30932,2025-01-05,423,salida,4.1,7.79,115
30933,2025-02-24,385,salida,4.33,2.39,68
30934,2025-08-13,138,entrada,4.18,3.74,13
30935,2025-11-02,488,salida,1.3,3.57,180
30936,2025-02-19,151,salida,0.63,3.69,68
30937,2025-09-27,466,salida,4.54,8.12,57
30938,2025-05-25,166,salida,0.43,6.93,24
30939,2025-09-28,340,salida,0.86,6.35,58
30940,2024-12-13,344,entrada,0.52,8.07,22
30941,2025-04-19,102,salida,0.51,2.42,170
30942,2025-07-30,171,salida,3.39,5.12,180
30943,2025-07-13,425,entrada,3.43,0.41,52
30944,2025-06-27,378,salida,2.04,2.9,113
30945,2025-07-30,49,salida,3.59,7.17,183
30946,2025-08-14,434,salida,1.71,8.51,19
30947,2025-03-16,329,salida,4.74,6.79,16
30948,2025-05-05,190,salida,0.8,8.69,97
30949,2025-07-08,137,salida,4.4,6.74,68
30950,2025-01-27,387,entrada,0.97,1.73,4
30951,2025-09-08,70,salida,3.07,3.98,126
30952,2025-05-09,422,salida,4.57,1.11,152
30953,2025-02-18,319,salida,4.28,8.91,106
30954,2025-05-10,261,salida,3.56,3.41,5
30955,2024-12-07,61,entrada,4.84,6.66,170
30956,2024-12-18,274,entrada,0.13,6.44,164
30957,2025-08-17,401,salida,0.7,8.4,101
30958,2025-08-20,341,salida,4.49,2.78,80
30959,2025-04-21,347,entrada,3.27,8.84,110
30960,2025-04-09,168,salida,4.85,7.32,141
30961,2025-02-17,430,salida,3.97,6.55,21
30962,2025-02-22,364,entrada,4.84,7.87,0
30963,2025-08-10,148,salida,3.02,4.84,85
30964,2025-06-11,242,entrada,0.22,0.22,137
30965,2025-11-03,57,salida,1.68,10.17,109
30966,2025-07-01,67,entrada,4.13,8.48,97
30967,2025-03-11,85,entrada,0.73,1.12,105
30968,2025-05-18,423,entrada,2.99,9.21,102
30969,2025-07-17,40,salida,0.4,0.64,184
30970,2025-01-09,167,salida,0.95,6.7,36
30971,2025-09-15,485,entrada,4.32,9.73,173
30972,2025-10-17,167,salida,2.12,6.19,69
30973,2025-09-11,288,salida,1.12,1.87,72
30974,2025-09-25,347,entrada,0.11,0.88,191
30975,2025-06-10,467,entrada,3.49,4.17,180
30976,2025-01-31,305,entrada,0.64,5.93,122
30977,2025-06-09,196,salida,4.61,2.16,119
30978,2025-06-18,390,entrada,3.0,2.15,101
30979,2025-05-15,409,entrada,2.09,9.12,68
30980,2025-07-31,111,entrada,0.76,0.58,80
30981,2025-04-07,130,entrada,3.07,2.79,177
30982,2025-07-12,270,salida,3.77,2.03,89
30983,2024-12-06,431,salida,1.67,3.09,48
30984,2025-10-30,458,salida,2.49,4.1,82
30985,2025-04-30,406,entrada,2.07,7.18,119
30986,2025-11-01,204,entrada,3.9,7.96,130
30987,2025-01-29,109,salida,0.45,6.93,110
30988,2025-08-06,314,entrada,2.23,4.86,136
30989,2025-08-29,103,salida,3.34,5.67,167
30990,2025-07-20,135,salida,5.05,7.94,114
30991,2025-02-18,351,salida,4.08,7.53,183
30992,2025-01-11,490,salida,0.65,0.5,178
30993,2025-03-04,499,salida,2.33,10.18,65
30994,2025-06-05,172,salida,4.2,0.41,192
30995,2025-08-01,16,salida,2.09,1.81,149
30996,2025-09-14,21,entrada,0.19,2.45,13
30997,2025-08-07,408,salida,2.51,9.01,131
30998,2025-04-29,132,salida,4.42,5.95,174
30999,2025-02-26,388,salida,4.33,5.13,96
31000,2025-10-27,255,entrada,0.4,6.33,41
31001,2025-01-02,251,salida,4.5,1.1,42
31002,2025-05-07,458,entrada,3.93,5.81,107
31003,2025-07-24,22,salida,4.12,8.72,171
31004,2025-09-15,61,entrada,0.79,5.66,103
31005,2025-10-03,316,entrada,3.59,7.14,57
31006,2024-12-11,86,salida,3.08,9.9,57
31007,2024-12-14,181,entrada,4.93,1.77,197
31008,2024-11-11,279,entrada,3.71,5.3,154
31009,2025-04-13,408,salida,3.87,4.55,106
31010,2025-10-24,192,salida,1.28,9.59,95
31011,2025-09-15,464,salida,1.64,2.14,198
31012,2025-06-02,153,salida,3.82,9.61,144
31013,2025-09-07,499,salida,2.37,2.11,125
31014,2025-05-21,175,entrada,1.89,3.17,198
31015,2025-07-22,257,salida,2.9,7.95,126
31016,2025-07-27,291,salida,1.77,8.43,169
31017,2024-11-13,315,entrada,0.96,0.35,166
31018,2025-02-02,107,salida,2.97,0.52,23
31019,2025-04-19,448,entrada,1.22,10.14,33
31020,2025-04-21,303,entrada,1.58,5.68,160
31021,2025-06-28,44,salida,4.83,3.87,35
31022,2024-12-14,470,salida,3.8,4.93,51
31023,2024-11-30,357,salida,1.03,1.99,123
31024,2025-06-07,158,salida,1.63,7.38,194
31025,2025-05-25,179,salida,2.39,9.86,33
31026,2024-12-07,419,salida,0.86,3.58,2
31027,2024-12-18,52,salida,1.01,0.82,70
31028,2025-07-29,199,salida,1.3,7.94,45
31029,2025-09-11,341,salida,2.97,1.87,72
31030,2024-12-31,206,salida,3.79,8.83,13
31031,2025-10-05,320,salida,0.4,4.8,36
31032,2025-04-18,98,salida,1.29,1.96,11
31033,2025-01-16,233,salida,1.02,4.98,20
31034,2025-07-08,37,entrada,1.01,6.72,144
31035,2025-10-29,82,entrada,1.75,1.65,39
31036,2025-07-01,130,salida,4.47,1.3,147
31037,2025-08-27,41,salida,1.66,2.62,107
31038,2025-09-27,289,salida,1.66,1.72,20
31039,2025-04-10,398,salida,1.85,3.68,70
31040,2025-02-13,328,salida,3.93,1.19,194
31041,2025-09-13,336,salida,4.54,2.09,83
31042,2025-08-29,21,salida,3.75,4.32,169
31043,2025-05-20,301,entrada,0.67,9.38,37
31044,2024-12-21,242,salida,0.35,6.19,26
31045,2025-09-06,444,salida,4.13,0.44,198
31046,2024-11-19,264,entrada,1.31,2.95,199
31047,2025-02-22,336,entrada,1.81,5.56,100
31048,2025-01-17,2,salida,1.13,6.18,95
31049,2025-09-02,412,salida,1.56,3.95,75
31050,2025-02-25,392,salida,1.78,4.68,108
31051,2025-01-29,92,salida,2.87,4.62,153
31052,2025-10-06,379,entrada,3.49,3.72,186
31053,2025-07-19,306,entrada,4.04,0.66,181
31054,2025-09-14,375,salida,4.94,3.06,182
31055,2025-01-12,282,salida,4.28,3.72,49
31056,2025-01-05,362,salida,3.72,7.19,46
31057,2025-07-14,88,salida,0.5,6.01,151
31058,2024-12-07,387,salida,0.67,8.73,137
31059,2025-03-19,449,salida,2.62,5.71,12
31060,2025-08-30,338,entrada,3.99,5.17,70
31061,2025-09-11,410,salida,4.08,4.29,73
31062,2025-06-16,474,entrada,2.72,0.66,177
31063,2025-01-04,293,salida,2.34,7.89,71
31064,2025-05-24,105,entrada,2.65,7.6,35
31065,2025-01-09,282,entrada,4.99,8.3,3
31066,2025-07-22,422,salida,0.64,0.47,186
31067,2025-02-13,360,salida,4.84,4.48,162
31068,2024-11-30,253,entrada,2.9,8.01,36
31069,2025-05-10,237,entrada,2.74,2.33,23
31070,2025-04-08,486,salida,0.37,9.11,76
31071,2025-04-03,263,entrada,2.38,7.91,104
31072,2025-06-03,413,entrada,3.8,8.31,71
31073,2024-12-22,329,salida,2.68,3.47,23
31074,2024-11-21,330,entrada,4.62,0.56,85
31075,2024-12-11,169,entrada,2.57,9.31,82
31076,2025-01-24,254,salida,1.69,5.41,58
31077,2024-12-25,446,entrada,4.24,8.67,161
31078,2025-03-05,466,entrada,1.93,6.06,43
31079,2024-11-27,43,salida,0.6,5.76,58
31080,2025-10-08,300,salida,3.18,2.48,169
31081,2024-12-05,401,salida,3.48,0.91,64
31082,2025-10-25,16,entrada,4.52,8.17,89
31083,2025-03-25,191,entrada,1.11,9.28,98
31084,2024-12-14,364,entrada,2.38,3.46,142
31085,2025-03-11,286,salida,4.98,7.45,164
31086,2024-12-04,380,salida,2.19,8.56,58
31087,2025-04-16,365,salida,0.91,2.48,129
31088,2025-06-15,19,entrada,1.42,6.99,151
31089,2025-05-24,119,salida,3.04,9.41,30
31090,2025-03-24,79,entrada,3.68,0.98,161
31091,2025-08-06,315,entrada,0.91,5.85,111
31092,2025-03-12,187,salida,1.36,7.96,16
31093,2025-06-08,493,salida,3.78,8.37,128
31094,2025-10-23,469,entrada,4.66,2.44,159
31095,2025-01-28,290,salida,1.66,2.95,132
31096,2025-08-20,479,salida,3.63,9.59,80
31097,2025-04-03,287,entrada,4.0,2.8,143
31098,2025-04-21,305,entrada,1.43,8.72,83
31099,2025-05-08,497,entrada,4.14,7.91,25
31100,2025-01-15,257,salida,4.92,9.21,121
31101,2025-06-27,149,entrada,0.81,6.49,104
31102,2025-03-12,49,salida,3.73,3.69,142
31103,2025-10-17,382,salida,2.03,2.15,17
31104,2024-11-26,279,salida,0.95,3.96,91
31105,2025-05-28,236,salida,0.17,4.04,69
31106,2024-11-10,138,entrada,0.12,2.82,196
31107,2025-11-03,127,salida,0.76,6.51,132
31108,2025-04-25,321,entrada,3.57,7.75,63
31109,2025-09-25,299,entrada,1.91,4.73,14
31110,2024-11-24,171,salida,1.25,7.67,40
31111,2024-11-07,439,salida,2.13,0.98,112
31112,2025-07-29,301,salida,4.89,0.63,2
31113,2025-05-11,417,entrada,0.24,7.35,16
31114,2024-12-31,168,salida,2.27,5.86,169
31115,2025-05-03,83,salida,3.9,2.43,105
31116,2025-01-11,162,salida,3.66,7.53,152
31117,2025-05-29,194,entrada,2.38,6.35,51
31118,2025-10-30,200,entrada,3.73,1.42,34
31119,2025-07-07,21,entrada,3.27,7.31,100
