entrega_id,fecha,pedido_id,cliente_id,tiempo_min,propina
32880,2025-10-09,87888,41889,39,0.58
32881,2025-09-28,105067,852,23,0.09
32882,2025-09-10,145471,38668,38,0.22
32883,2025-07-03,137520,13908,33,1.81
32884,2025-04-24,100067,27208,33,1.1
32885,2024-12-12,89738,49043,26,1.12
32886,2025-10-18,32113,18817,29,0.08
32887,2025-04-17,23130,26705,41,2.82
32888,2025-08-24,29573,27010,37,1.0
32889,2025-09-29,48081,27629,33,0.28
32890,2025-06-24,131101,46932,48,0.1
32891,2025-05-03,92474,27185,42,3.21
32892,2025-09-04,130584,27121,31,3.43
32893,2025-09-03,96324,15865,37,4.44
32894,2025-04-28,149836,47736,23,1.57
32895,2025-04-07,14169,1755,34,1.86
32896,2025-02-13,24405,38236,41,3.56
32897,2025-09-03,2895,6565,24,0.12
32898,2025-05-05,111182,43054,34,0.51
32899,2025-08-23,77171,14640,46,1.36
32900,2025-03-17,60750,49569,43,3.62
32901,2025-08-02,80824,46160,27,1.07
32902,2025-01-02,17765,24715,43,0.87
32903,2025-08-24,129657,37050,10,0.58
32904,2025-02-21,58610,32478,22,1.46
32905,2025-07-03,62898,45229,29,1.27
32906,2024-12-08,149958,30969,29,1.0
32907,2025-01-18,61060,32532,33,1.24
32908,2025-02-02,64239,43087,29,4.81
32909,2025-08-17,130436,24789,42,1.35
32910,2025-03-20,55377,1065,34,1.09
32911,2025-02-17,38511,19683,23,2.0
32912,2025-09-22,53944,45144,46,1.09
32913,2025-05-10,146481,12455,31,1.37
32914,2025-06-07,104456,8103,36,1.03
32915,2025-08-05,30044,601,23,2.16
32916,2025-07-04,88883,13381,47,2.43
32917,2024-11-25,103341,26314,32,2.01
32918,2025-07-09,13542,36359,15,0.5
32919,2025-03-12,72915,10724,28,0.22
32920,2025-04-06,66139,11496,45,0.26
32921,2025-06-29,7223,35813,48,1.79
32922,2025-01-26,68247,17593,12,0.68
32923,2025-06-13,73541,7036,27,2.26
32924,2025-07-25,91116,353,36,1.28
32925,2025-06-25,115874,39187,16,0.05
32926,2025-03-27,121402,36321,24,0.18
32927,2025-10-06,115199,42573,35,0.02
32928,2025-08-06,128461,29982,35,1.63
32929,2025-10-23,51929,43644,16,2.86
32930,2025-08-12,94190,34850,37,0.55
32931,2024-11-13,140591,48451,53,3.22
32932,2025-02-05,56406,19275,27,0.62
32933,2025-06-05,105225,35725,44,0.34
32934,2025-09-13,71326,148,41,1.09
32935,2024-11-28,84993,28204,39,0.62
32936,2025-05-25,96836,28361,40,3.16
32937,2025-05-11,143490,32436,37,1.19
32938,2025-01-22,112569,31174,16,0.25
32939,2024-11-17,101258,33181,35,0.26
32940,2025-06-23,143769,40893,48,1.35
32941,2025-06-14,53911,32625,32,1.15
32942,2025-05-10,15856,44315,50,1.52
32943,2025-04-04,105332,40426,24,9.17
32944,2025-01-10,105147,11148,22,3.79
32945,2025-04-05,106612,921,27,0.38
32946,2025-09-06,133472,18807,24,1.84
32947,2025-04-17,8879,3815,53,0.61
32948,2025-04-18,25829,8155,28,1.81
32949,2025-03-03,120476,35148,28,0.04
32950,2025-02-23,94344,27473,52,0.38
32951,2025-09-16,117888,15670,30,5.68
32952,2025-06-04,114863,37374,27,4.61
32953,2025-09-23,63586,17892,23,2.95
32954,2025-09-16,73806,9435,29,0.91
32955,2025-01-20,14500,41964,42,0.45
32956,2025-06-18,125858,31284,36,2.56
32957,2025-05-01,62472,17976,14,3.18
32958,2025-03-10,131109,15228,26,1.94
32959,2025-04-17,58333,8462,34,1.7
32960,2025-02-27,24070,29326,36,0.59
32961,2025-04-27,752,47553,46,0.62
32962,2025-08-10,62602,48414,32,0.04
32963,2025-02-25,97066,35333,47,2.25
32964,2025-04-09,11905,33852,48,0.28
32965,2025-06-05,61643,37407,16,0.86
32966,2024-12-10,58510,1476,32,0.68
32967,2025-07-01,65445,29085,24,2.51
32968,2024-12-08,115925,49594,21,0.46
32969,2025-01-12,14666,24471,43,3.07
32970,2025-07-02,42014,13327,53,6.56
32971,2025-05-27,38046,1365,27,0.25
32972,2025-10-01,131665,33157,29,0.4
32973,2025-10-15,135167,43291,43,0.97
32974,2025-05-01,144789,44219,23,1.81
32975,2025-07-15,75157,21039,43,0.31
32976,2024-12-01,65940,2578,36,1.3
32977,2025-01-31,91803,47076,40,5.23
32978,2025-01-26,61310,16953,32,6.27
32979,2025-01-10,77807,25700,18,0.89
32980,2024-11-17,23012,46313,39,0.95
32981,2025-02-06,128968,12195,34,0.09
32982,2025-04-25,78047,45449,49,0.08
32983,2025-07-11,27883,33467,36,0.56
32984,2025-06-09,111537,43442,11,0.49
32985,2025-01-30,114952,40333,39,3.04
32986,2025-09-28,34146,5448,25,0.74
32987,2025-02-14,56264,45279,27,2.71
32988,2024-11-27,24641,1104,48,0.16
32989,2025-07-04,132004,21085,40,0.54
32990,2025-06-29,86152,28403,34,0.45
32991,2025-01-20,6803,25313,34,1.07
32992,2025-01-29,68319,21852,29,0.85
32993,2025-07-18,102958,5401,36,0.5
32994,2025-03-27,117009,8524,37,3.72
32995,2025-03-30,135200,38332,32,0.59
32996,2025-03-10,69185,10712,48,0.1
32997,2025-04-02,68012,24842,44,0.42
32998,2025-10-02,124305,10205,30,1.55
32999,2025-05-27,121432,13617,26,1.06
33000,2025-02-21,111982,35414,38,3.75
33001,2025-02-01,50684,10887,43,0.97
33002,2025-01-17,33963,13749,44,0.5
33003,2025-07-27,100736,40001,50,1.58
33004,2025-01-11,61579,3722,60,2.67
33005,2025-08-26,45329,26212,42,0.35
33006,2025-01-03,91506,28751,36,0.02
33007,2025-01-10,72327,32258,38,1.12
33008,2025-04-19,10547,26568,24,0.07
33009,2025-03-01,13299,36270,29,0.57
33010,2025-01-31,22430,24922,42,0.29
33011,2025-05-30,29226,43314,49,0.06
33012,2024-12-24,121459,6482,25,4.98
33013,2025-03-22,111474,17462,46,12.69
33014,2024-12-10,66749,8538,14,1.01
33015,2025-04-13,76679,9347,40,1.09
33016,2025-07-10,137637,17549,31,0.88
33017,2025-08-31,76848,28994,38,1.17
33018,2025-06-21,8846,26098,28,0.53
33019,2025-11-01,51183,7564,53,1.51
33020,2025-10-13,22532,31413,27,1.0
33021,2025-02-25,81489,24262,22,0.53
33022,2025-09-27,25891,36732,38,0.78
33023,2025-02-21,18221,43968,38,0.24
33024,2025-08-29,3289,20983,33,0.6
33025,2025-11-02,45236,38423,57,1.77
33026,2025-07-05,113180,13085,28,0.33
33027,2025-05-29,132802,26487,38,2.41
33028,2025-07-29,142208,25400,45,0.85
33029,2025-05-13,131626,27650,30,0.78
33030,2024-11-08,8861,39322,24,0.51
33031,2025-02-02,114913,20468,54,1.51
33032,2024-11-29,90200,4135,44,2.95
33033,2025-03-22,144688,10237,31,3.47
33034,2025-09-09,139368,30066,47,1.0
33035,2025-05-18,149933,12583,43,1.34
33036,2025-06-28,141521,31987,31,1.78
33037,2025-07-14,108723,32201,34,0.13
33038,2025-05-07,78987,32283,36,1.33
33039,2025-01-30,60522,36969,53,0.55
33040,2025-04-29,60442,41518,49,2.31
33041,2024-12-21,86068,48561,33,3.28
33042,2025-09-24,128527,1565,45,0.12
33043,2025-04-24,25683,10896,19,2.98
33044,2025-08-13,105178,3818,34,2.96
33045,2025-02-16,76729,3764,26,0.86
33046,2025-02-08,131436,40336,39,0.49
33047,2024-12-13,9108,43991,30,0.45
33048,2025-06-03,7286,12805,43,1.4
33049,2025-02-24,64377,25562,32,1.13
33050,2024-11-27,128465,33032,35,0.27
33051,2025-09-05,149820,42375,39,2.59
33052,2025-07-02,108803,14803,43,0.88
33053,2025-08-20,22585,38662,40,7.65
33054,2025-01-31,47490,36650,32,1.48
33055,2025-09-15,66428,20961,43,2.51
33056,2025-08-18,123778,25721,23,1.2
33057,2025-08-06,73916,354,20,2.2
33058,2025-09-30,142508,23585,24,1.96
33059,2025-02-17,55286,38490,20,1.29
33060,2025-04-25,108446,41586,32,2.3
33061,2025-10-12,43719,41075,31,1.69
33062,2025-01-20,133003,10758,38,0.54
33063,2025-02-20,51284,16663,61,0.15
33064,2025-09-05,142984,3054,42,2.24
33065,2025-03-08,108111,14832,46,0.36
33066,2025-08-23,111775,31853,38,5.51
33067,2025-10-20,47893,35375,27,0.52
33068,2025-05-08,55674,18599,33,2.37
33069,2024-11-27,45468,23734,48,0.0
33070,2025-06-11,47581,27111,34,3.7
33071,2025-01-23,107712,26208,41,0.35
33072,2025-05-26,119570,43799,28,0.74
33073,2024-11-11,25842,38298,34,0.23
33074,2025-02-01,72303,10336,37,1.21
33075,2025-01-04,68345,13924,18,1.51
33076,2025-02-01,120980,29257,41,3.15
33077,2025-01-12,113646,39954,35,0.01
33078,2025-09-20,121479,9307,34,0.64
33079,2025-05-22,91794,43881,32,1.65
33080,2025-09-27,120289,42227,31,1.28
33081,2025-02-07,87941,3556,28,0.65
33082,2025-05-23,25559,45314,25,0.23
33083,2025-07-26,138637,35323,41,2.38
33084,2025-07-14,91166,23880,13,1.33
33085,2025-08-30,109462,27474,29,0.4
33086,2025-08-13,71337,40178,15,3.3
33087,2025-01-01,45987,40663,36,1.03
33088,2025-06-26,11578,42934,23,0.33
33089,2025-05-03,90010,40488,16,0.49
33090,2025-09-02,142366,2648,36,0.5
33091,2025-06-17,1478,37489,28,8.59
33092,2025-06-02,82291,16830,32,0.27
33093,2025-01-30,137695,9485,50,2.98
33094,2025-02-26,105031,27649,29,0.09
33095,2025-05-26,2446,40461,14,2.31
33096,2025-09-28,82101,44047,32,0.84
33097,2025-07-22,28230,7265,26,0.4
33098,2025-06-04,98918,3458,34,1.01
33099,2025-05-02,105871,12736,37,6.79
33100,2025-02-16,125581,19492,29,1.1
33101,2025-09-03,133114,22479,55,2.21
33102,2025-07-05,38242,23953,23,0.37
33103,2025-07-15,93622,49604,25,1.3
33104,2025-10-25,82191,35845,28,0.85
33105,2025-05-06,86225,8335,43,0.86
33106,2025-09-17,15403,32409,47,1.84
33107,2025-08-17,17105,27604,34,4.21
33108,2024-12-08,68602,44938,28,1.04
33109,2025-06-25,59351,33302,50,0.08
33110,2025-05-16,28364,44352,39,0.26
33111,2025-01-12,12170,30930,33,0.91
33112,2025-08-28,33657,15517,20,1.45
33113,2025-06-01,93752,30697,40,2.88
33114,2024-11-13,96876,25920,25,1.99
33115,2025-01-24,28487,47106,25,0.21
33116,2025-02-17,133410,42008,27,2.65
33117,2025-01-23,64892,12470,25,7.41
33118,2025-06-12,82325,38185,33,1.32
33119,2024-11-11,40614,20132,31,0.36
33120,2025-03-17,65136,18845,26,1.03
33121,2025-04-18,54412,49508,48,1.3
33122,2025-03-07,55108,48804,41,3.4
33123,2025-01-16,37500,35421,36,0.0
33124,2025-05-12,125605,35598,29,2.63
33125,2025-03-17,57073,16159,36,7.78
33126,2025-01-09,16631,45651,30,3.67
33127,2025-09-27,19496,42083,51,4.2
33128,2024-12-09,76767,17683,35,4.25
33129,2025-09-19,103631,25162,43,0.03
33130,2025-05-22,77390,3267,31,1.38
33131,2025-08-30,103417,48167,47,0.57
33132,2025-10-30,5897,13280,39,4.83
33133,2025-07-15,8431,8969,26,2.15
33134,2025-10-22,7019,13380,41,0.96
33135,2024-11-06,115592,32696,25,0.65
33136,2025-07-16,53798,27075,46,4.14
33137,2025-01-28,51830,17237,34,0.1
33138,2025-09-20,148814,42322,20,1.32
33139,2025-05-05,122564,15396,29,0.43
33140,2024-12-07,91805,7665,43,0.76
33141,2025-08-02,140667,31810,23,1.72
33142,2025-09-14,31926,10939,24,3.8
33143,2025-08-03,127069,40335,32,0.17
33144,2025-07-11,136256,25294,34,0.49
33145,2025-04-14,23925,12326,35,0.69
33146,2024-11-30,145435,4585,47,4.01
33147,2025-10-24,75974,17544,44,2.92
33148,2025-02-23,6701,35027,18,1.63
33149,2025-05-24,72930,28137,37,1.02
33150,2025-02-22,74205,22894,54,2.04
33151,2025-06-28,68376,41210,37,0.67
33152,2025-04-05,2931,6258,25,0.8
33153,2024-12-04,130237,29258,28,0.74
33154,2025-04-05,149790,34289,30,2.94
33155,2025-02-04,131053,3565,25,2.09
33156,2025-08-14,200,36361,52,1.87
33157,2025-05-24,1126,3740,39,0.12
33158,2025-04-17,107144,1793,40,4.17
33159,2025-10-14,34195,39596,40,0.06
33160,2025-08-31,99603,13887,26,1.47
33161,2025-01-21,125320,41161,26,0.72
33162,2025-01-28,15520,2369,41,0.69
33163,2025-02-24,24515,919,44,0.51
33164,2025-10-05,43093,45357,27,9.56
33165,2025-10-25,55533,48679,48,0.21
33166,2025-01-02,133816,33684,29,0.32
33167,2024-12-08,116768,7486,32,0.01
33168,2024-11-16,117044,9609,46,1.0
33169,2025-06-08,29124,31413,34,1.76
33170,2025-10-01,9047,41108,42,5.19
33171,2025-06-26,115929,8016,43,0.16
33172,2025-01-27,58333,39154,40,0.08
33173,2025-01-09,10875,26379,48,7.54
33174,2025-10-22,60534,10297,35,0.29
33175,2025-06-30,103789,36856,31,0.64
33176,2025-04-20,485,25234,33,0.1
33177,2025-01-15,119506,20365,17,3.82
33178,2025-05-27,87483,38408,35,0.12
33179,2025-10-26,68087,27683,44,2.41
33180,2025-07-03,54590,14702,47,0.75
33181,2024-11-30,24522,8225,34,0.56
33182,2025-10-05,15117,48229,34,1.77
33183,2025-04-11,58107,16196,41,1.35
33184,2025-03-13,16987,38304,30,1.14
33185,2025-09-14,122089,49489,21,0.01
33186,2025-05-25,95070,43478,29,1.33
33187,2025-03-11,68636,14066,49,0.9
33188,2025-02-23,13577,2066,54,0.54
33189,2025-11-03,126472,24433,26,0.9
33190,2025-04-09,24791,31642,43,0.53
33191,2025-01-31,101715,14104,44,1.05
33192,2025-01-22,51361,16346,47,0.2
33193,2025-04-15,62085,3218,42,5.51
33194,2024-11-22,25861,16971,40,0.43
33195,2025-01-30,65275,29839,45,0.36
33196,2025-07-22,77412,45711,28,0.95
33197,2024-12-08,1553,22355,27,1.96
33198,2025-04-01,51409,7425,32,0.15
33199,2025-02-28,17870,26040,30,3.42
33200,2025-08-18,85846,27506,22,0.57
33201,2025-10-04,87486,4884,10,4.56
33202,2025-04-07,79858,45817,18,1.12
33203,2025-04-19,148464,21536,40,1.51
33204,2025-01-09,95800,31922,32,1.05
33205,2025-06-03,82847,45083,40,0.38
33206,2025-10-05,65125,11063,24,0.88
33207,2024-12-14,56844,44957,40,2.38
33208,2025-05-21,35998,16406,33,0.93
33209,2025-03-01,74035,18088,36,1.49
33210,2025-11-03,86939,23847,38,0.5
33211,2024-12-18,27569,44797,24,1.91
33212,2025-10-21,76739,4037,56,2.2
33213,2025-07-21,90614,26664,42,1.58
33214,2025-01-01,42527,38906,36,0.99
33215,2025-08-09,12116,948,44,2.86
33216,2025-05-29,108915,15855,27,0.54
33217,2025-04-03,118688,46583,22,0.79
33218,2025-06-13,5068,43176,22,2.43
33219,2025-03-11,100108,40885,34,0.07
33220,2025-02-18,18113,3538,29,0.49
33221,2025-10-19,2162,46601,45,4.0
33222,2025-03-31,5883,18860,22,0.07
33223,2025-03-06,47983,31748,50,4.8
33224,2025-10-13,13826,26652,39,2.89
33225,2025-01-26,96859,24065,42,0.77
33226,2025-06-12,45219,45889,43,0.11
33227,2025-07-31,71952,24685,32,2.0
33228,2024-12-29,122136,9383,33,0.36
33229,2025-09-11,131917,5227,30,1.16
33230,2025-05-20,145134,48447,40,3.04
33231,2025-07-14,58402,28361,26,2.71
33232,2024-11-17,126675,25756,47,0.8
33233,2024-12-27,91805,8733,25,4.82
33234,2025-07-02,137695,33154,30,0.96
33235,2024-12-12,116716,33053,33,3.12
33236,2025-04-10,106425,17721,33,1.05
33237,2024-12-26,87251,35972,31,0.72
33238,2025-03-27,92316,43262,30,2.5
33239,2025-05-09,142381,3657,43,0.12
33240,2024-12-25,80980,46615,49,0.52
33241,2025-04-23,90629,1883,33,1.82
33242,2025-04-07,130222,30308,45,2.34
33243,2025-02-03,51135,35625,28,1.56
33244,2025-06-26,24182,3166,29,0.21
33245,2024-11-27,35702,19257,41,1.45
33246,2025-10-23,122029,2941,34,0.84
33247,2025-07-26,92814,8193,33,3.33
33248,2025-03-11,48568,47432,37,1.02
33249,2024-11-26,52813,38656,22,3.15
33250,2025-10-26,34479,8372,47,1.42
33251,2025-09-14,109379,27120,35,1.4
33252,2025-09-22,66891,35470,21,0.57
33253,2025-06-08,121300,32757,33,0.54
33254,2025-07-11,106733,19880,34,0.44
33255,2025-08-04,57032,40567,44,1.09
33256,2025-04-01,53985,43504,37,1.03
33257,2025-08-01,60352,1391,25,0.27
33258,2024-11-28,36128,31004,29,1.64
33259,2024-12-03,70570,33210,38,0.15
33260,2025-03-10,145633,12110,31,0.25
33261,2025-04-29,3448,33203,37,4.89
33262,2025-05-21,57991,13925,37,0.35
33263,2025-06-18,120748,14762,51,3.95
33264,2025-11-01,61089,17837,23,2.05
33265,2025-05-17,33682,8814,45,2.11
33266,2025-03-17,4440,9272,36,3.32
33267,2025-01-26,95574,41865,42,0.91
33268,2025-09-19,58014,40715,19,0.19
33269,2025-07-30,81275,27966,30,1.87
33270,2024-12-17,127145,1746,18,0.59
33271,2025-09-28,146725,31972,38,0.49
33272,2025-03-22,133165,18140,21,1.23
33273,2025-04-25,107539,24696,23,3.4
33274,2025-10-31,46859,34063,28,0.47
33275,2025-01-30,38107,6238,37,0.4
33276,2024-12-30,46821,21000,23,1.08
33277,2025-06-25,98198,43683,45,3.75
33278,2025-02-17,83522,37568,36,0.22
33279,2025-08-09,124428,42656,51,0.66
33280,2025-05-08,51950,587,45,0.6
33281,2025-08-31,117269,39122,33,0.12
33282,2025-05-23,73584,13093,23,2.15
33283,2025-06-23,64337,36530,23,1.55
33284,2025-01-25,124165,45879,25,0.29
33285,2025-02-17,97696,37840,35,1.28
33286,2025-06-22,40972,44676,28,1.34
33287,2025-04-30,133435,21366,50,0.26
33288,2025-06-09,45199,45718,25,0.43
33289,2025-08-15,147179,28288,33,1.3
33290,2025-08-07,66537,20450,53,0.03
33291,2025-07-18,42605,906,15,0.43
33292,2025-05-29,106260,39268,27,2.31
33293,2025-06-22,147016,35877,20,3.46
33294,2025-06-09,17630,29791,31,3.28
33295,2025-10-20,7117,44617,44,0.97
33296,2025-02-16,57533,24279,40,0.67
33297,2025-11-02,25691,46961,35,0.95
33298,2024-11-10,102348,46978,30,0.5
33299,2025-05-13,46582,15381,55,0.17
33300,2025-02-17,78115,159,18,2.04
33301,2025-04-15,31182,48806,28,1.45
33302,2025-03-20,116807,12570,35,7.17
33303,2024-12-13,69161,29519,31,0.0
33304,2024-11-24,17223,19623,28,0.17
33305,2025-06-06,96165,40563,45,2.69
33306,2025-03-05,119766,30344,35,1.87
33307,2025-07-16,27621,33976,31,0.05
33308,2025-03-06,11490,30072,31,3.3
33309,2024-12-25,84429,29458,35,2.62
33310,2025-08-18,35281,12624,20,1.38
33311,2025-10-22,57340,3631,18,1.8
33312,2025-09-05,48554,29591,35,0.8
33313,2025-04-02,22777,20808,33,0.31
33314,2025-05-27,86334,43145,37,1.5
33315,2025-03-29,114681,19727,20,0.82
33316,2025-07-12,119150,5732,36,0.67
33317,2025-09-09,87748,12974,45,3.08
33318,2025-08-03,70967,42385,32,1.34
33319,2024-12-21,128795,28796,36,0.57
33320,2025-03-23,100818,45270,32,4.43
33321,2025-10-13,92107,28744,19,0.6
33322,2025-05-02,36918,34625,35,2.2
33323,2025-09-23,66525,674,41,1.28
33324,2025-03-02,58516,32534,17,0.69
33325,2024-12-27,103257,37172,38,1.37
33326,2025-05-11,102904,38633,32,0.07
33327,2024-11-27,87498,37155,32,1.42
33328,2025-04-07,36071,46088,28,1.08
33329,2025-06-23,138341,36710,35,2.46
33330,2024-11-14,119019,6603,41,4.02
33331,2025-09-24,145178,35284,58,0.23
33332,2024-11-22,3304,48014,39,3.61
33333,2025-07-04,109215,35691,26,0.53
33334,2025-10-04,40619,13173,23,5.23
33335,2025-07-17,84091,19329,27,1.95
33336,2025-02-10,103899,11088,38,0.02
33337,2024-12-18,44211,4655,26,2.0
33338,2025-10-12,120733,4378,45,0.58
33339,2025-01-06,1613,37069,44,2.18
33340,2025-08-21,113473,26443,10,1.36
33341,2025-11-01,19007,31962,37,0.0
33342,2024-12-16,468,44939,19,1.91
33343,2025-06-12,92262,29374,35,2.91
33344,2025-01-01,114285,11027,36,2.95
33345,2025-05-12,145934,198,24,2.48
33346,2025-09-09,114355,23667,15,0.49
33347,2025-06-29,132718,48354,30,0.24
33348,2025-02-04,31252,39567,38,1.2
33349,2025-05-08,50874,20003,40,2.6
33350,2025-03-23,116686,13033,52,1.4
33351,2025-04-13,57185,530,33,4.56
33352,2025-01-19,31471,16850,38,0.23
33353,2025-10-26,80605,49589,20,0.13
33354,2025-09-08,24800,42654,39,0.81
33355,2024-11-17,116575,40551,14,1.78
33356,2025-07-02,38884,20991,40,1.49
33357,2025-06-22,126595,30734,19,0.03
33358,2025-09-27,58842,24392,38,0.76
33359,2025-07-10,132086,4910,29,1.4
33360,2025-03-27,97851,270,31,4.26
33361,2025-10-22,120336,4929,47,0.92
33362,2025-09-27,43252,12315,38,1.05
33363,2024-12-18,118482,884,48,3.29
33364,2025-05-23,21221,17244,30,0.3
33365,2025-05-07,45453,38178,20,2.12
33366,2025-07-03,149894,12959,32,0.97
33367,2025-10-09,13884,5400,38,0.14
33368,2025-07-29,103501,23503,42,0.14
33369,2025-03-29,19808,16244,54,2.31
33370,2025-05-23,86915,19611,26,0.62
33371,2025-02-05,46696,16058,56,0.65
33372,2025-01-18,23342,32284,30,0.1
33373,2024-11-15,123273,1368,30,2.22
33374,2025-09-18,70364,7928,32,1.37
33375,2025-01-07,355,33218,41,0.87
33376,2025-01-19,97841,31627,42,0.61
33377,2025-03-09,41639,37633,45,1.06
33378,2025-02-10,78040,15930,34,3.5
33379,2024-11-26,63399,15737,37,0.69
33380,2025-09-04,111788,20483,34,0.1
33381,2025-06-24,39176,42024,36,0.18
33382,2025-03-04,59571,11326,15,0.9
33383,2025-09-16,120629,23793,34,0.26
33384,2025-02-08,138937,40496,36,0.28
33385,2025-04-06,68922,48427,27,3.17
33386,2025-03-15,86703,11653,28,1.0
33387,2025-02-19,128812,17162,21,0.52
33388,2025-05-01,55853,46918,29,3.15
33389,2025-06-06,105077,15647,49,2.77
33390,2025-10-23,120025,11931,37,0.49
33391,2025-10-07,49498,44391,36,0.59
33392,2025-08-18,127756,8693,40,0.32
33393,2025-05-30,147195,30726,46,0.99
33394,2025-02-10,48080,13625,33,2.75
33395,2025-10-03,132641,48383,16,0.44
33396,2025-07-16,22055,35634,43,0.12
33397,2025-09-13,9049,24426,58,1.23
33398,2025-07-10,91232,36249,29,0.64
33399,2025-01-25,8125,37423,43,0.51
33400,2025-10-07,68790,2957,31,0.41
33401,2025-10-10,58269,26639,47,1.17
33402,2025-10-28,88550,36972,43,2.02
33403,2025-02-04,43887,35345,29,0.31
33404,2024-11-07,36901,23346,28,0.99
33405,2025-10-12,16584,26057,27,0.9
33406,2025-01-12,44134,44058,16,2.08
33407,2025-04-04,138945,30102,39,0.47
33408,2025-02-22,131094,11252,38,0.9
33409,2025-10-10,104750,3531,33,0.2
33410,2025-04-03,82304,46918,31,2.48
33411,2025-09-09,41330,4190,25,0.03
33412,2025-02-27,67235,21816,23,0.27
33413,2025-03-06,76148,13401,44,1.07
33414,2025-11-01,67612,25771,50,1.32
33415,2025-02-24,80765,36169,42,1.6
33416,2025-05-06,100692,19500,27,1.43
33417,2025-06-18,44807,42664,32,0.37
33418,2024-11-09,56537,36388,41,3.55
33419,2024-12-30,115930,36991,26,1.44
33420,2024-11-20,48467,28044,18,0.15
33421,2025-10-03,133126,1403,18,2.2
33422,2024-11-30,104451,9465,25,1.47
33423,2025-08-30,6802,10497,34,1.27
33424,2025-09-15,132050,37267,31,1.74
33425,2025-10-17,50624,4973,42,0.35
33426,2025-05-23,8179,4516,36,0.34
33427,2025-01-04,94029,45369,28,0.82
33428,2025-03-25,123832,21137,43,2.88
33429,2025-02-27,118239,16824,47,3.5
33430,2025-01-31,144046,16295,19,1.57
33431,2025-11-05,26319,2654,38,1.41
33432,2025-03-30,1498,40182,42,2.45
33433,2025-03-11,88770,49948,22,2.47
33434,2025-08-25,87464,6460,25,0.05
33435,2025-09-21,96850,14827,29,1.27
33436,2025-02-15,16383,34096,43,3.21
33437,2025-07-28,133611,2173,42,0.08
33438,2025-06-15,46877,45663,26,0.36
33439,2025-09-15,83727,9649,56,0.7
33440,2025-02-10,97501,48451,32,0.2
33441,2025-03-01,102746,35941,42,2.38
33442,2025-07-14,64566,32110,34,2.26
33443,2025-03-21,89726,28079,41,4.4
33444,2025-10-21,87337,18921,32,0.92
33445,2025-09-07,81329,23217,34,0.37
33446,2025-02-13,122157,25656,43,1.3
33447,2025-01-07,9706,23195,37,0.32
33448,2024-12-21,20528,19919,39,0.21
33449,2025-10-26,72266,17099,42,1.92
33450,2025-02-09,128887,20857,40,3.56
33451,2025-05-19,48102,28080,29,0.56
33452,2025-01-13,110674,4663,18,0.23
33453,2025-07-08,128327,40024,39,2.23
33454,2025-05-14,130283,7415,30,0.87
33455,2025-06-26,126885,20012,27,0.16
33456,2025-10-24,94743,19295,40,0.61
33457,2025-10-07,32558,16818,39,0.2
33458,2025-07-27,16907,34945,36,0.87
33459,2025-08-21,133357,7285,46,2.88
33460,2024-12-09,96171,33601,55,0.14
33461,2025-05-30,127216,38808,47,8.04
33462,2024-12-29,130257,25193,49,1.03
33463,2024-11-20,43516,9984,37,0.05
